시도,시군구,기관유형,상위 보건기관명,보건기관명,주소,읍면동명,도서지역 여부,대표 전화번호
강원특별자치도,횡성군,보건진료소,횡성군보건소,추동보건진료소,강원도 횡성군 갑천면 외갑천로 247 (추동보건진료소) 추동보건진료소,갑천면,아니오,033-345-0429
강원특별자치도,횡성군,보건진료소,횡성군보건소,하대보건진료소,강원도 횡성군 갑천면 갑천로 595 (보건진료소) 하대보건진료소,갑천면,아니오,033-345-9398
강원특별자치도,횡성군,보건진료소,횡성군보건소,화동보건진료소,강원도 횡성군 둔내면 경강로 5369 (화동보건진료소) 화동보건진료소,둔내면,아니오,033-345-2283
강원특별자치도,횡성군,보건진료소,횡성군보건소,가곡보건진료소,강원도 횡성군 공근면 금계로가곡1길 3 (가곡보건진료소) 가곡보건진료소,공근면,아니오,033-342-3404
강원특별자치도,영월군,보건소,영월군보건소,영월군보건소,강원특별자치도 영월군 영월읍 하송로 44 (영월군 보건소) 영월군보건소,영월읍,아니오,033-372-4000
강원특별자치도,영월군,일반보건지소,영월군보건소,북면보건지소,강원특별자치도 영월군 북면 봉래산로 983 북면보건지소,북면,아니오,033-370-2177
강원특별자치도,영월군,일반보건지소,영월군보건소,상동읍보건지소,강원특별자치도 영월군 상동읍 태백산로 3191 (상동보건지소) 상동읍보건지소,상동읍,아니오,033-370-2172
강원특별자치도,영월군,일반보건지소,영월군보건소,한반도면보건지소,강원특별자치도 영월군 한반도면 쌍용로 203-3 (한반도면보건지소) 한반도면보건지소,한반도면,아니오,033-370-2179
강원특별자치도,영월군,일반보건지소,영월군보건소,영월군남면보건지소,강원특별자치도 영월군 남면 연당로 123-1 (남면보건지소) 남면보건지소,남면,아니오,033-370-2178
강원특별자치도,영월군,일반보건지소,영월군보건소,산솔면보건지소,"강원특별자치도 영월군 산솔면 태백산로 1202, 중동면보건지소 (산솔면사무소) 산솔면보건지소",산솔면,아니오,033-370-2173
강원특별자치도,영월군,통합보건지소,영월군보건소,주천통합보건지소,강원특별자치도 영월군 주천면 송학주천로 1461 (주천통합보건지소) 주천통합보건지소,주천면,아니오,033-370-2159
강원특별자치도,영월군,일반보건지소,영월군보건소,김삿갓면보건지소,강원특별자치도 영월군 김삿갓면 옥동장터길 34 (김삿갓면보건소) 김삿갓면보건지소,김삿갓면,아니오,033-370-2174
강원특별자치도,영월군,일반보건지소,영월군보건소,덕포보건지소,강원특별자치도 영월군 영월읍 중앙로 148 (덕포보건지소) 덕포보건지소,영월읍,아니오,033-370-2008
강원특별자치도,영월군,보건진료소,영월군보건소,신천보건진료소,강원특별자치도 영월군 한반도면 서강로 724-4 (신천보건진료소) 신천보건진료소,한반도면,아니오,033-370-1633
강원특별자치도,영월군,보건진료소,영월군보건소,연덕보건진료소,강원특별자치도 영월군 북면 삼방산길 28-11 (연덕보건소) 연덕보건진료소,북면,아니오,033-370-1632
강원특별자치도,영월군,보건진료소,영월군보건소,무릉보건진료소,강원특별자치도 영월군 무릉도원면 중방길 62-2 (수주면보건소) 무릉보건진료소,무릉도원면,아니오,033-370-1634
강원특별자치도,영월군,보건진료소,영월군보건소,운학보건진료소,강원특별자치도 영월군 무릉도원면 덕은골길 4 (운학보건진료소) 운학보건진료소,무릉도원면,아니오,033-370-1635
강원특별자치도,영월군,보건진료소,영월군보건소,석항보건진료소,강원특별자치도 영월군 산솔면 영월로 3856-1 (석항보건소) 석항보건진료소,산솔면,아니오,033-370-1631
강원특별자치도,평창군,보건의료원,평창군보건의료원,평창군보건의료원,강원도 평창군 평창읍 노성로 11 (평창군 보건의료원) .,평창읍,아니오,033-332-4000
강원특별자치도,평창군,일반보건지소,평창군보건의료원,대관령보건지소,강원도 평창군 대관령면 대관령로 63 ,대관령,아니오,033-336-6129
강원특별자치도,평창군,일반보건지소,평창군보건의료원,미탄보건지소,강원도 평창군 미탄면 미탄문화길 37 (미탄보건소) ,미탄면,아니오,033-332-6123
강원특별자치도,평창군,일반보건지소,평창군보건의료원,방림보건지소,강원도 평창군 방림면 방림1길 14 (방림보건지소) ,방림면,아니오,033-332-6124
강원특별자치도,평창군,일반보건지소,평창군보건의료원,봉평보건지소,강원도 평창군 봉평면 기풍8길 32-4 (봉평보건지소) ,봉평면,아니오,033-336-6126
강원특별자치도,평창군,일반보건지소,평창군보건의료원,용평보건지소,강원도 평창군 용평면 갈정지길 8 (용평보건지소) ,용평면,아니오,033-332-6127
강원특별자치도,평창군,건강생활지원센터,평창군보건의료원,평창군건강생활지원센터,강원도 평창군 진부면 석두산2길 13 (진부면사무소) ,진부면,아니오,033-336-6128
강원특별자치도,평창군,일반보건지소,평창군보건의료원,대화보건지소,강원도 평창군 대화면 남산1길 36 (대화보건지소) ,대화면,아니오,033-332-6125
강원특별자치도,평창군,보건진료소,평창군보건의료원,개수보건진료소,강원도 평창군 대화면 금당계곡로 832 (개수보건진료소) ,대화면,아니오,033-332-5160
강원특별자치도,평창군,보건진료소,평창군보건의료원,거문보건진료소,강원도 평창군 진부면 거문길 13-3 (거문보건진료소) ,진부면,아니오,033-336-5166
강원특별자치도,평창군,보건진료소,평창군보건의료원,계촌보건진료소,강원도 평창군 방림면 운지로 294-14 (계촌보건진료소) ,방림면,아니오,033-332-5158
강원특별자치도,평창군,보건진료소,평창군보건의료원,고길보건진료소,강원도 평창군 평창읍 고길천4길 13-15 (고길리보건진료소) ,평창읍,아니오,033-332-5155
강원특별자치도,평창군,보건진료소,평창군보건의료원,다수보건진료소,강원도 평창군 평창읍 숫돌고개길 16 (다수보건진료소) ,평창읍,아니오,033-336-5156
강원특별자치도,평창군,보건진료소,평창군보건의료원,등매보건진료소,강원도 평창군 봉평면 금당계곡로 1777-9 (등매보건진료소) ,봉평면,아니오,033-332-5162
강원특별자치도,평창군,보건진료소,평창군보건의료원,도돈보건진료소,강원도 평창군 평창읍 평창강로 854 (도돈보건진료소) ,평창읍,아니오,033-332-5157
강원특별자치도,평창군,보건진료소,평창군보건의료원,면온보건진료소,강원도 평창군 봉평면 진조길 14 (면온보건진료소) ,봉평면,아니오,033-332-5163
강원특별자치도,평창군,보건진료소,평창군보건의료원,속사보건진료소,강원도 평창군 용평면 양지길 10 ,용평면,아니오,033-332-5165
강원특별자치도,평창군,보건진료소,평창군보건의료원,수항보건진료소,"강원도 평창군 진부면 오대천로 924, 수항보건진료소 (수항보건진료소) ",진부면,아니오,033-332-5168
강원특별자치도,평창군,보건진료소,평창군보건의료원,신리보건진료소,강원도 평창군 대화면 고토곡길 8 (신리보건진료소) ,대화면,아니오,033-332-5161
강원특별자치도,평창군,보건진료소,평창군보건의료원,용산보건진료소,강원도 평창군 대관령면 큰터길 21 ,대관령면,아니오,033-336-5169
강원특별자치도,평창군,보건진료소,평창군보건의료원,유천보건진료소,강원도 평창군 대관령면 전나무길 8 (유천보건진료소) ,대관령면,아니오,033-332-5170
강원특별자치도,평창군,보건진료소,평창군보건의료원,하안미보건진료소,강원도 평창군 대화면 동천길 91 (하안미보건진료소) ,대화면,아니오,033-332-5159
강원특별자치도,평창군,보건진료소,평창군보건의료원,두일보건진료소,강원도 평창군 진부면 방아다리로 338-3 (두일 보건진료소) ,진부면,아니오,033-336-5167
강원특별자치도,정선군,보건소,정선군보건소,정선군보건소,강원도 정선군 정선읍 녹송로 33 (정선군보건소) 정선군보건소,정선읍,아니오,033-562-4000
강원특별자치도,정선군,일반보건지소,정선군보건소,남면보건지소,강원도 정선군 남면 별어곡1길 59 (정선군보건소 남면지소) 남면보건지소,남면,아니오,033-591-1262
강원특별자치도,정선군,일반보건지소,정선군보건소,화암면보건지소,강원도 정선군 화암면 그림바위길 57 (화암면 보건지소) 화암보건지소,화암면,아니오,033-560-2063
강원특별자치도,정선군,일반보건지소,정선군보건소,여량면보건지소,"강원도 정선군 여량면 서동로 2885-1, 여량보건지소 (여량보건지소) ",여량면,아니오,033-562-1816
강원특별자치도,정선군,일반보건지소,정선군보건소,북평보건지소,강원도 정선군 북평면 북평6길 34 (북평면보건지소) ,북평면,아니오,033-562-9796
강원특별자치도,정선군,일반보건지소,정선군보건소,신동보건지소,강원도 정선군 신동읍 의림로 313 (신동보건지소) 신동보건지소,신동읍,아니오,033-378-7296
강원특별자치도,정선군,일반보건지소,정선군보건소,임계보건지소,강원도 정선군 임계면 송계8길 9 (임계보건지소) 임계보건지소,임계면,아니오,033-563-1396
강원특별자치도,정선군,일반보건지소,정선군보건소,고한사북보건지소,강원도 정선군 고한읍 물한리길 10 (정선군보건소고한사북지소) 고한사북지소,고한읍,아니오,033-560-2882
강원특별자치도,정선군,보건진료소,정선군보건소,문래보건진료소,강원도 정선군 임계면 백두대간로 312 (문래보건진료소) ,임계면,아니오,033-560-6689
강원특별자치도,정선군,보건진료소,정선군보건소,광락보건진료소,강원도 정선군 남면 광락로 46 (광락보건진료소) ,남면,아니오,033-591-0005
강원특별자치도,정선군,보건진료소,정선군보건소,광하보건진료소,강원도 정선군 정선읍 망하길 87 (광하보건지소) ,정선읍,아니오,033-562-6979
강원특별자치도,정선군,보건진료소,정선군보건소,구절보건진료소,강원도 정선군 여량면 구절양지말길 28 (구절보건진료소) ,여량면,아니오,033-562-5146
강원특별자치도,정선군,보건진료소,정선군보건소,도전보건진료소,강원도 정선군 임계면 눈꽃마을길 184 도전보건진료소,임계면,아니오,033-562-8776
강원특별자치도,정선군,보건진료소,정선군보건소,반천보건진료소,강원도 정선군 임계면 반천고양로 796 반천보건진료소,임면,아니오,033-562-1898
강원특별자치도,정선군,보건진료소,정선군보건소,용탄보건진료소,강원도 정선군 정선읍 가리왕산로 290 (용탄보건진료소) ,정선읍,아니오,033-562-0184
강원특별자치도,정선군,보건진료소,정선군보건소,고성보건진료소,강원도 정선군 신동읍 창말길 26 (고성보건진료소) ,신동읍,아니오,033-560-2875
강원특별자치도,정선군,보건진료소,정선군보건소,호촌보건진료소,강원도 정선군 화암면 풍촌1길 12-6 (호촌보건진료소) ,화암면,아니오,033-562-1834
